group,names,scores,logfoldchanges,pvals,pvals_adj
NK / CD8+ T cells,SEPHS2,12.240594,,1.8864676705078973e-34,3.0280379943946987e-34
NK / CD8+ T cells,CTSC,12.229648,,2.158727960284827e-34,3.453964736455723e-34
NK / CD8+ T cells,NAA20,12.2236595,,2.3238272215320644e-34,3.7121840599553747e-34
NK / CD8+ T cells,SAMSN1,12.219785,,2.437279311311414e-34,3.890310153729312e-34
NK / CD8+ T cells,NAT9,12.19139,,3.4547916224470508e-34,5.501260545297852e-34
NK / CD8+ T cells,NDUFA2,12.134761,,6.911125354676786e-34,1.0987480691060073e-33
NK / CD8+ T cells,TWF2,12.087454,,1.2304145786807151e-33,1.9545902759026454e-33
NK / CD8+ T cells,IDH2,12.043343,,2.1025897429013013e-33,3.334797371770502e-33
NK / CD8+ T cells,HLA-DMB,12.036299,,2.290027441139286e-33,3.6263300730630025e-33
NK / CD8+ T cells,FKBP2,12.026652,,2.573863137733936e-33,4.069348834361955e-33
NK / CD8+ T cells,AURKC,12.013159,0.85731566,3.0304264982158864e-33,4.7874036306728065e-33
NK / CD8+ T cells,TUBB1,11.986281,,4.193114100640115e-33,6.618964641894421e-33
NK / CD8+ T cells,DCTN3,11.971867,,4.9893375642163757e-33,7.869617609174094e-33
NK / CD8+ T cells,C5orf15,11.966773,,5.305228560036408e-33,8.361274326298516e-33
NK / CD8+ T cells,C17orf62,11.95057,,6.448148238263612e-33,1.0154564154745846e-32
NK / CD8+ T cells,INIP,11.948132,,6.640141781642851e-33,1.0448688877486785e-32
NK / CD8+ T cells,USF2,11.910876,,1.0388025971918987e-32,1.6320543553682621e-32
NK / CD8+ T cells,FGR,11.864137,,1.817667123444665e-32,2.8490080304775315e-32
NK / CD8+ T cells,LINC00936,11.848747,,2.1843181923263687e-32,3.418338329149247e-32
NK / CD8+ T cells,KIAA0196,11.764265,1.5099015,5.964332892982186e-32,9.311995149074451e-32
NK / CD8+ T cells,TBPL1,11.763344,,6.029786299407424e-32,9.406842900791613e-32
NK / CD8+ T cells,CDC37,11.752289,,6.873119863068873e-32,1.0714138523879772e-31
NK / CD8+ T cells,GUCY1B3,11.718637,,1.0230424784994454e-31,1.592284013228709e-31
NK / CD8+ T cells,STX18,11.71376,,1.0836471507663532e-31,1.685298834784375e-31
NK / CD8+ T cells,KLRG1,11.704115,,1.21420135488212e-31,1.886870792357607e-31
NK / CD8+ T cells,CFD,11.695553,,1.3431021334489006e-31,2.085562319020032e-31
NK / CD8+ T cells,RALY,11.641877,,2.523976273705087e-31,3.91314150962029e-31
NK / CD8+ T cells,WHAMM,11.64055,,2.5635767254250354e-31,3.971458908481852e-31
NK / CD8+ T cells,SLC20A2,11.552058,,7.207380251008136e-31,1.1139691268946114e-30
NK / CD8+ T cells,POLR2E,11.549836,,7.396144205624008e-31,1.1422616533782253e-30
NK / CD8+ T cells,POLG,11.543739,,7.93967627435328e-31,1.2252586843137777e-30
NK / CD8+ T cells,TBC1D23,11.521196,,1.0316815021470364e-30,1.59087355766698e-30
NK / CD8+ T cells,SNRNP27,11.500198,,1.3161303544520395e-30,2.0279358312049915e-30
NK / CD8+ T cells,EMC7,11.485973,,1.5517801712189234e-30,2.3891919495287506e-30
NK / CD8+ T cells,LYPLA1,11.479959,,1.6636098049568937e-30,2.5574324442073694e-30
NK / CD8+ T cells,PCMT1,11.467088,,1.9304640148317152e-30,2.9653825112622354e-30
NK / CD8+ T cells,CAT,11.456683,,2.1769165774545024e-30,3.341391523337686e-30
NK / CD8+ T cells,CNPY3,11.447038,,2.433186371277422e-30,3.731880937542058e-30
NK / CD8+ T cells,ACTR2,11.444599,,2.5025812631991203e-30,3.835373583446928e-30
NK / CD8+ T cells,OXLD1,11.439506,,2.6539401713131074e-30,4.0642269085958766e-30
NK / CD8+ T cells,SUOX,11.438936,-0.40947872,2.671401504546969e-30,4.08783703832742e-30
NK / CD8+ T cells,TBCB,11.41745,,3.4212464363450526e-30,5.231263664136166e-30
NK / CD8+ T cells,LGALS3,11.359413,,6.659068480151031e-30,1.0158761983449322e-29
NK / CD8+ T cells,ATXN10,11.30842,,1.192166987821944e-29,1.8173277253383292e-29
NK / CD8+ T cells,RAB4B,11.297013,,1.3575700115091835e-29,2.067890345025413e-29
NK / CD8+ T cells,LAMTOR5,11.283384,,1.585272821464854e-29,2.4128962274959725e-29
NK / CD8+ T cells,RAB12,11.277802,0.26177454,1.6891189800030436e-29,2.5690022509551994e-29
NK / CD8+ T cells,HMBOX1,11.262413,,2.0117358895429498e-29,3.0550279264129837e-29
NK / CD8+ T cells,GADD45B,11.233747,,2.784170784325522e-29,4.224841857853599e-29
NK / CD8+ T cells,GTF2F2,11.181183,,5.0413770766932256e-29,7.64424120802612e-29
NK / CD8+ T cells,HN1,11.161566,,6.287439924030828e-29,9.526424127319435e-29
NK / CD8+ T cells,BAG5,11.143033,,7.743663229964779e-29,1.172394130199058e-28
NK / CD8+ T cells,CENPU,11.136259,-0.9032398,8.355587545359616e-29,1.2640828359091702e-28
NK / CD8+ T cells,MKKS,11.075404,,1.6513401840537197e-28,2.4944715771204224e-28
NK / CD8+ T cells,RAB40C,11.052454,,2.133021322885577e-28,3.217226731350795e-28
NK / CD8+ T cells,REEP5,11.024628,,2.9071824205378203e-28,4.381586165090913e-28
NK / CD8+ T cells,IFITM3,11.01417,,3.265348199508905e-28,4.917693071549555e-28
NK / CD8+ T cells,GNB2,11.009265,,3.4480476324107215e-28,5.188935488955187e-28
NK / CD8+ T cells,CAPZA2,10.979542,,4.793480692825593e-28,7.1974184576960845e-28
NK / CD8+ T cells,ITPA,10.946107,,6.936528850376844e-28,1.0399593478825852e-27
NK / CD8+ T cells,COMMD3,10.923754,,8.875057300532648e-28,1.3295965993307339e-27
NK / CD8+ T cells,AC147651.3,10.92351,,8.89892542740964e-28,1.3321744651810836e-27
NK / CD8+ T cells,TMEM86A,10.912455,-1.7377763,1.0050497037755442e-27,1.5034400954009637e-27
NK / CD8+ T cells,SERPINA1,10.86577,,1.6780094876486712e-27,2.5082354075465937e-27
NK / CD8+ T cells,TMEM248,10.820658,,2.7479943280259072e-27,4.101484071680458e-27
NK / CD8+ T cells,SEC61B,10.808302,,3.1443620839950377e-27,4.68957805219245e-27
NK / CD8+ T cells,ZAP70,10.798711,,3.4907171935627964e-27,5.2022610932381464e-27
NK / CD8+ T cells,SUMO3,10.737693,,6.771561090164712e-27,1.0084230960781402e-26
NK / CD8+ T cells,NFIC,10.731298,,7.25693895449536e-27,1.079901630133238e-26
NK / CD8+ T cells,EIF5,10.683394,,1.217372701879713e-26,1.8061909523437877e-26
NK / CD8+ T cells,SNX14,10.639446,,1.952860937832343e-26,2.895271961204363e-26
NK / CD8+ T cells,CASP4,10.634624,,2.0565760624153382e-26,3.0467793517264266e-26
NK / CD8+ T cells,GFRA2,10.62655,-1.9101919,2.242572321655189e-26,3.319870202302278e-26
NK / CD8+ T cells,C1orf123,10.5957155,,3.119472339228241e-26,4.611193406102352e-26
NK / CD8+ T cells,FAM96B,10.540171,,5.639649033589185e-26,8.311936674412947e-26
NK / CD8+ T cells,NAPA-AS1,10.536405,,5.870044990133594e-26,8.645132533333716e-26
NK / CD8+ T cells,NDUFB10,10.514051,,7.442621195148121e-26,1.0945031169335472e-25
NK / CD8+ T cells,MID1IP1,10.499962,,8.641514062786797e-26,1.2689447962976205e-25
NK / CD8+ T cells,SDHB,10.496493,,8.964854328700223e-26,1.3154591824945302e-25
NK / CD8+ T cells,GRN,10.448969,,1.4812655694915702e-25,2.1719436502808945e-25
NK / CD8+ T cells,BET1,10.389171,,2.7775793392363843e-25,4.066734025236287e-25
NK / CD8+ T cells,MLEC,10.374241,,3.2478199163581526e-25,4.744806305855592e-25
NK / CD8+ T cells,VOPP1,10.23053,,1.4472546167628555e-24,2.1097006075260283e-24
NK / CD8+ T cells,UBE2B,10.215248,,1.6944486033988854e-24,2.4664462931570383e-24
NK / CD8+ T cells,SPI1,10.175039,,2.562963146935752e-24,3.7279463955429115e-24
NK / CD8+ T cells,DYNLL1,10.120795,,4.46770295027738e-24,6.484329390823484e-24
NK / CD8+ T cells,MRPL43,10.105134,,5.242360615099851e-24,7.6031335969541e-24
NK / CD8+ T cells,GNPAT,10.092048,,5.99066424776073e-24,8.675835261058262e-24
NK / CD8+ T cells,S100A8,10.088715,,6.197551923413488e-24,8.968960815359608e-24
NK / CD8+ T cells,SEC11A,10.052787,,8.9305275400696e-24,1.2914718062284309e-23
NK / CD8+ T cells,MED7,10.03485,,1.0712185719832093e-23,1.54688602452449e-23
NK / CD8+ T cells,TIMM10B,9.984833,,1.775999173214777e-23,2.5590766184650968e-23
NK / CD8+ T cells,MGMT,9.984345,,1.7847541273701655e-23,2.5698403561845434e-23
NK / CD8+ T cells,SLBP,9.958822,,2.3078125751832442e-23,3.320593633357186e-23
NK / CD8+ T cells,DRAM2,9.953673,,2.4304158804527894e-23,3.4944872472362176e-23
NK / CD8+ T cells,SCP2,9.929451,,3.09957515774374e-23,4.453412582965144e-23
NK / CD8+ T cells,FASTKD1,9.905066,,3.9571060568685967e-23,5.681415731326054e-23
NK / CD8+ T cells,IRAK4,9.902898,,4.043842637593067e-23,5.801782837292779e-23
NK / CD8+ T cells,TCTA,9.830879,,8.289157631407521e-23,1.1875583999151176e-22
NK / CD8+ T cells,IDH3G,9.809746,,1.0222599021006417e-22,1.4635073759493797e-22
NK / CD8+ T cells,PPP1R8,9.80915,,1.0283161199900959e-22,1.471124635178964e-22
NK / CD8+ T cells,CD247,9.792838,,1.2085476338139309e-22,1.7277307131006875e-22
NK / CD8+ T cells,ADAM10,9.784737,0.7266994,1.3093531530577372e-22,1.870504504368196e-22
NK / CD8+ T cells,STUB1,9.777556,,1.4056261723357546e-22,2.0066041004079295e-22
NK / CD8+ T cells,HMGB2,9.757832,,1.707671670093859e-22,2.4343145689149807e-22
NK / CD8+ T cells,DRAXIN,9.731062,-0.049601074,2.2226046560869034e-22,3.1593527449707227e-22
NK / CD8+ T cells,DNAJA1,9.702558,,2.940326944837316e-22,4.1677206872251113e-22
NK / CD8+ T cells,FAM32A,9.687439,,3.4097094604141373e-22,4.829616799453452e-22
NK / CD8+ T cells,PDIA3,9.675897,,3.817306861643579e-22,5.403123654131039e-22
NK / CD8+ T cells,UCK1,9.662132,,4.366781482167294e-22,6.176494317068308e-22
NK / CD8+ T cells,FH,9.619783,,6.597017094375078e-22,9.29812134513753e-22
NK / CD8+ T cells,PRDX4,9.612549,,7.077502662267599e-22,9.968313608827606e-22
NK / CD8+ T cells,PTGES2,9.52682,,1.6217436901381893e-21,2.276131494930792e-21
NK / CD8+ T cells,DTX3,9.480108,,2.5401838031332378e-21,3.557680396545151e-21
NK / CD8+ T cells,TANK,9.45296,,3.293832209781518e-21,4.609982099064405e-21
NK / CD8+ T cells,GSTO1,9.422613,,4.399983210204305e-21,6.1441105791905e-21
NK / CD8+ T cells,CEBPB,9.422559,,4.4022552299899935e-21,6.1441105791905e-21
NK / CD8+ T cells,AC093323.3,9.408416,,5.036721796349587e-21,7.024716591840429e-21
NK / CD8+ T cells,NEFH,9.392457,0.654131,5.8616869164419396e-21,8.16959848981455e-21
NK / CD8+ T cells,ATXN3,9.391454,,5.917756638684186e-21,8.242000889532293e-21
NK / CD8+ T cells,TFAM,9.316022,,1.2078427531779269e-20,1.6775593794137875e-20
NK / CD8+ T cells,NRBF2,9.231485,,2.6690394403943635e-20,3.696730526861999e-20
NK / CD8+ T cells,SF3B5,9.225471,,2.8231857375099403e-20,3.9075235121244845e-20
NK / CD8+ T cells,PDK2,9.222842,0.95575017,2.893270533571538e-20,4.001757307844451e-20
NK / CD8+ T cells,GBP1,9.202061,,3.511504259172809e-20,4.8501440043823334e-20
NK / CD8+ T cells,C9orf16,9.195666,,3.726782802448757e-20,5.140390072343113e-20
NK / CD8+ T cells,HSPB11,9.192062,,3.853800389105276e-20,5.308264998767598e-20
NK / CD8+ T cells,hsa-mir-1199,9.140881,-1.2135115,6.1946069030032e-20,8.514923578011272e-20
NK / CD8+ T cells,RGS19,9.137249,,6.406087646365614e-20,8.799570942809909e-20
NK / CD8+ T cells,PHF5A,9.133917,,6.606481508478781e-20,9.068608796813701e-20
NK / CD8+ T cells,NIT1,9.130313,,6.8301429532474e-20,9.369194723247462e-20
NK / CD8+ T cells,ATP5SL,9.115031,,7.864753259788965e-20,1.0781018861945119e-19
NK / CD8+ T cells,MAEA,9.109233,,8.296618516861593e-20,1.1365230845015882e-19
NK / CD8+ T cells,BLOC1S1,9.073848,,1.1488704056474165e-19,1.5705678819513553e-19
NK / CD8+ T cells,TIMP1,9.031146,,1.698836807663793e-19,2.319231136742379e-19
NK / CD8+ T cells,WBP2,9.011231,,2.0375641644948068e-19,2.7797601152725877e-19
NK / CD8+ T cells,PLD4,9.002967,,2.1969838746191353e-19,2.9952063730322227e-19
NK / CD8+ T cells,HAGH,8.995055,,2.3611334844845553e-19,3.2168031123767784e-19
NK / CD8+ T cells,GSK3A,8.994649,,2.3698855129786904e-19,3.2265289489158476e-19
NK / CD8+ T cells,SSR3,8.9371805,,3.9922588073448096e-19,5.420582223142986e-19
NK / CD8+ T cells,H2AFY,8.91751,,4.768909135221831e-19,6.466317471487228e-19
NK / CD8+ T cells,LRRFIP1,8.902824,,5.444339508877623e-19,7.377153806067241e-19
NK / CD8+ T cells,TRIM14,8.893937,,5.898113396317641e-19,7.986612588107841e-19
NK / CD8+ T cells,CSNK2B,8.863915,,7.725208106180882e-19,1.043947041375795e-18
NK / CD8+ T cells,PMVK,8.834247,,1.0077485955094128e-18,1.3609028973793556e-18
NK / CD8+ T cells,ID2,8.831402,,1.0337181374062005e-18,1.3950312245697713e-18
NK / CD8+ T cells,TXN2,8.773663,,1.7294686328016705e-18,2.3292506839079736e-18
NK / CD8+ T cells,RP6-91H8.3,8.736678,0.44376782,2.4006538662597754e-18,3.2310280837951217e-18
NK / CD8+ T cells,PSMB6,8.718958,,2.807737474210971e-18,3.776378579974406e-18
NK / CD8+ T cells,C1orf162,8.703486,,3.218399227314796e-18,4.325805413057521e-18
NK / CD8+ T cells,CMTM7,8.681188,,3.9165736092875806e-18,5.257145784278632e-18
NK / CD8+ T cells,CD47,8.658374,,4.7854239303324146e-18,6.414777386504577e-18
NK / CD8+ T cells,MPLKIP,8.643743,,5.440110265356994e-18,7.282610796997315e-18
NK / CD8+ T cells,LMAN2,8.626131,,6.346246218350936e-18,8.489961496121653e-18
NK / CD8+ T cells,ARHGDIA,8.61979,,6.70766971217437e-18,8.967472877238463e-18
NK / CD8+ T cells,DCAF8,8.595839,,8.26588947272944e-18,1.1035900497636102e-17
NK / CD8+ T cells,LAMTOR1,8.551349,,1.2165841658656212e-17,1.623194350721309e-17
NK / CD8+ T cells,UFD1L,8.536311,,1.3857497591391258e-17,1.8476663455188345e-17
NK / CD8+ T cells,ANXA5,8.528155,,1.4869957712469975e-17,1.9813401349060594e-17
NK / CD8+ T cells,SEPW1,8.516938,,1.638268689180428e-17,2.1814496527036325e-17
NK / CD8+ T cells,SPEN,8.487188,,2.1169720636039626e-17,2.816995427284049e-17
NK / CD8+ T cells,SDHA,8.473749,,2.376193764180625e-17,3.159832133218916e-17
NK / CD8+ T cells,TMCO1,8.472394,,2.4040012288497898e-17,3.194686018405036e-17
NK / CD8+ T cells,ESYT1,8.4258995,,3.579901480454836e-17,4.751030498281136e-17
NK / CD8+ T cells,GPT2,8.417825,-0.20093633,3.8353828081196136e-17,5.0799772292975016e-17
NK / CD8+ T cells,MED28,8.409588,,4.114530982941693e-17,5.442501300187424e-17
NK / CD8+ T cells,PTTG1,8.395065,,4.6563573550131067e-17,6.155131996051695e-17
NK / CD8+ T cells,PPP2CA,8.38504,,5.070847131537051e-17,6.698609156587914e-17
NK / CD8+ T cells,AGPAT1,8.336595,,7.646080357900303e-17,1.0087177253166626e-16
NK / CD8+ T cells,RP11-598F7.3,8.263953,,1.4092628418863914e-16,1.8530740853206987e-16
NK / CD8+ T cells,TMSB4X,8.190444,,2.602635522960536e-16,3.415532182362908e-16
NK / CD8+ T cells,MIS18A,8.153595,,3.532618742826829e-16,4.623846522024645e-16
NK / CD8+ T cells,HDAC2,8.148935,3.5173965,3.6714354035095933e-16,4.802400789417388e-16
NK / CD8+ T cells,KDM3B,8.050608,-1.0248337,8.238414361676746e-16,1.0727102033433262e-15
NK / CD8+ T cells,UBE2L6,8.008746,,1.158842149178427e-15,1.507927324890601e-15
NK / CD8+ T cells,GPKOW,8.006904,,1.1763292975045374e-15,1.5296869928537548e-15
NK / CD8+ T cells,PGM1,7.9977994,,1.2666251643198667e-15,1.646036600805545e-15
NK / CD8+ T cells,TGFBRAP1,7.970542,0.72621286,1.5798010245608573e-15,2.050358240831742e-15
NK / CD8+ T cells,ADI1,7.961113,,1.7049878531400114e-15,2.211397993696513e-15
NK / CD8+ T cells,FCN1,7.928599,,2.2163204008878145e-15,2.8708813483002777e-15
NK / CD8+ T cells,MAP3K7,7.8731627,,3.457864340329296e-15,4.4733044506200466e-15
NK / CD8+ T cells,LITAF,7.861187,,3.805109423928584e-15,4.919339914581234e-15
NK / CD8+ T cells,AIF1,7.8548465,,4.002618840911467e-15,5.168003668058705e-15
NK / CD8+ T cells,HIST1H2BJ,7.844659,-0.29084587,4.341320212953906e-15,5.6017035005856855e-15
NK / CD8+ T cells,ENHO,7.6878877,1.2218014,1.49584121209208e-14,1.9226750798098714e-14
NK / CD8+ T cells,COQ7,7.667458,,1.754383969791148e-14,2.2535439560579937e-14
NK / CD8+ T cells,HLA-DMA,7.518544,,5.538947338862815e-14,7.101214537003609e-14
NK / CD8+ T cells,ZNF3,7.4934545,,6.708414259106858e-14,8.595021472270158e-14
NK / CD8+ T cells,SPNS1,7.4504004,,9.305725229651967e-14,1.1915141139119035e-13
NK / CD8+ T cells,MRPS23,7.4126034,,1.238440651712903e-13,1.583683697842587e-13
NK / CD8+ T cells,ATP6V0B,7.407184,,1.2900925763845174e-13,1.6486806087981054e-13
NK / CD8+ T cells,NDUFA11,7.3771086,,1.617638248093828e-13,2.0633140919564132e-13
NK / CD8+ T cells,TADA2A,7.3428607,,2.0907594346964215e-13,2.6633878148998997e-13
NK / CD8+ T cells,AP2S1,7.332077,,2.2661278702610651e-13,2.884949548390917e-13
NK / CD8+ T cells,IFI6,7.309534,,2.680703371768345e-13,3.4105640862192683e-13
NK / CD8+ T cells,TALDO1,7.179478,,6.997788262737937e-13,8.88044195778926e-13
NK / CD8+ T cells,YPEL3,7.142033,,9.196037849828434e-13,1.1655307794459357e-12
NK / CD8+ T cells,PPP2R1B,7.120493,3.3315678,1.0754190356912522e-12,1.3612899185965217e-12
NK / CD8+ T cells,CCL5,7.0679016,,1.5729415190927596e-12,1.9885480645926164e-12
NK / CD8+ T cells,PDZD4,7.0227613,,2.1752561982003797e-12,2.7448027737544225e-12
NK / CD8+ T cells,NKG7,6.917904,,4.583748524633135e-12,5.765721414632874e-12
NK / CD8+ T cells,GLRX3,6.8864737,,5.719226965805831e-12,7.184958499756069e-12
NK / CD8+ T cells,CSRNP1,6.869621,,6.437278667353074e-12,8.076886659163204e-12
NK / CD8+ T cells,HCCS,6.8327174,,8.332093314253335e-12,1.0447765911289448e-11
NK / CD8+ T cells,WNK1,6.828003,,8.610479141372636e-12,1.0790074111995783e-11
NK / CD8+ T cells,ACAT2,6.7504573,,1.473798814486477e-11,1.844554210871686e-11
NK / CD8+ T cells,BABAM1,6.7499423,,1.4790375282131685e-11,1.849953130973319e-11
NK / CD8+ T cells,S100A9,6.711251,,1.9296291853494063e-11,2.4120364816867577e-11
NK / CD8+ T cells,NFAT5,6.6806607,,2.3786725744091818e-11,2.9696286821587786e-11
NK / CD8+ T cells,ANXA1,6.66332,,2.6770983664181038e-11,3.3401102513014397e-11
NK / CD8+ T cells,ECHS1,6.663103,,2.6810513982903878e-11,3.342956855723676e-11
NK / CD8+ T cells,CD55,6.662616,,2.6899666221053815e-11,3.351983329726332e-11
NK / CD8+ T cells,MRPL23,6.619372,,3.607279134782299e-11,4.489457541732793e-11
NK / CD8+ T cells,ARHGEF2,6.556837,,5.496104635082626e-11,6.827459174015684e-11
NK / CD8+ T cells,COX5A,6.5467033,,5.882099735521998e-11,7.302420528270637e-11
NK / CD8+ T cells,PPIE,6.5443735,,5.974539421197076e-11,7.412579927043518e-11
NK / CD8+ T cells,ESAM,6.536245,-4.2746215,6.308262702594849e-11,7.821776444630935e-11
NK / CD8+ T cells,CAV1,6.500317,-0.10734661,8.015096823657044e-11,9.931966324234255e-11
NK / CD8+ T cells,C16orf13,6.4667735,,1.0011759380327747e-10,1.2383128485253863e-10
NK / CD8+ T cells,CLEC4C,6.4200077,0.17548226,1.3626756454488786e-10,1.6833547195168359e-10
NK / CD8+ T cells,PSMC6,6.4145346,,1.4125389432295818e-10,1.7438752385550393e-10
NK / CD8+ T cells,TOMM22,6.4062433,,1.4914884106757158e-10,1.8402077861514074e-10
NK / CD8+ T cells,CMTM5,6.4044824,-2.1112723,1.5088057311865483e-10,1.8604263023262e-10
NK / CD8+ T cells,CCDC22,6.3803678,,1.7666329436702098e-10,2.1769968498708686e-10
NK / CD8+ T cells,IDI1,6.3622413,,1.988308913840844e-10,2.4486562978335517e-10
NK / CD8+ T cells,SNW1,6.3524327,,2.1193598558412186e-10,2.6084428994968843e-10
NK / CD8+ T cells,CIAPIN1,6.302903,,2.921211643157434e-10,3.593126252346168e-10
NK / CD8+ T cells,PSMD14,6.2041965,,5.49770667654086e-10,6.745652363853817e-10
NK / CD8+ T cells,CYB5B,6.176641,,6.547975862967568e-10,8.024480224224962e-10
NK / CD8+ T cells,ELOF1,6.160547,,7.24943006977903e-10,8.878665119141494e-10
NK / CD8+ T cells,MRPL21,6.13524,,8.503078626854171e-10,1.0407684977789684e-09
NK / CD8+ T cells,ADIPOR2,6.0512457,0.064197846,1.437301128418765e-09,1.7560184831017287e-09
NK / CD8+ T cells,RRAGC,6.0376167,4.684499,1.5640688446647057e-09,1.909729969065575e-09
NK / CD8+ T cells,S100A4,6.026318,,1.6773670999139797e-09,2.0468176936107133e-09
NK / CD8+ T cells,PLAC8,5.96167,,2.4967331270245168e-09,3.0392369166457903e-09
NK / CD8+ T cells,FAM98A,5.9601526,-0.078444324,2.520026991997768e-09,3.065726267637187e-09
NK / CD8+ T cells,NPRL2,5.9250917,,3.1212330009443976e-09,3.792506684015064e-09
NK / CD8+ T cells,TUBA8,5.852125,-2.0004842,4.85331658424434e-09,5.889947310976141e-09
NK / CD8+ T cells,LBR,5.845866,,5.03939409579019e-09,6.11206075899356e-09
NK / CD8+ T cells,CCDC107,5.807391,,6.345373355003848e-09,7.691361642428906e-09
NK / CD8+ T cells,ADH5,5.7865825,,7.183287455356275e-09,8.701741314786523e-09
NK / CD8+ T cells,ATG12,5.764744,,8.178195420988725e-09,9.888990835536548e-09
NK / CD8+ T cells,VPS28,5.7352104,,9.739138111341331e-09,1.1762244095822863e-08
NK / CD8+ T cells,VTI1A,5.730821,,9.994569337559672e-09,1.2063451222160136e-08
NK / CD8+ T cells,DNAJA2,5.6964107,,1.2235611549876466e-08,1.475948317234797e-08
NK / CD8+ T cells,CNPY2,5.666931,,1.4537771300549503e-08,1.7525944907232674e-08
NK / CD8+ T cells,PYCARD,5.593233,,2.2287991664266e-08,2.68045600291834e-08
NK / CD8+ T cells,LUC7L3,5.574158,,2.4872973019184008e-08,2.989540026344232e-08
NK / CD8+ T cells,NDUFA10,5.5673842,,2.5859151967414863e-08,3.106204440530314e-08
NK / CD8+ T cells,SDHAF2,5.5267963,,3.261314374697869e-08,3.9104488905250224e-08
NK / CD8+ T cells,WDR83,5.4805994,,4.238874132037873e-08,5.0764959665124226e-08
NK / CD8+ T cells,LYRM2,5.4745574,,4.3860700866408186e-08,5.24963505283162e-08
NK / CD8+ T cells,ERI3,5.4672956,,4.5695330903018734e-08,5.4626815185916e-08
NK / CD8+ T cells,ATP5C1,5.451635,,4.990884912013397e-08,5.9592655665831605e-08
NK / CD8+ T cells,RHOG,5.4441566,,5.20513933009439e-08,6.211383448799989e-08
NK / CD8+ T cells,LILRA4,5.4437504,1.088907,5.217035499124485e-08,6.221867023404275e-08
NK / CD8+ T cells,GIMAP2,5.424323,,5.817454386864313e-08,6.933795455142209e-08
NK / CD8+ T cells,PRDX1,5.399721,,6.674462024269743e-08,7.936340100201835e-08
NK / CD8+ T cells,IL32,5.3879075,,7.128268080191572e-08,8.470906809496817e-08
NK / CD8+ T cells,RP5-827C21.4,5.3714066,,7.812474806769329e-08,9.272967129696533e-08
NK / CD8+ T cells,ZNF330,5.3149137,,1.0670779018215005e-07,1.264310310215048e-07
NK / CD8+ T cells,KIAA1429,5.2897425,,1.224885637147282e-07,1.4495688013577304e-07
NK / CD8+ T cells,C19orf24,5.288036,,1.2363685389634846e-07,1.4622927722808806e-07
